#
# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/download/LicenseRegulonDBRegistration.jsp
#
# Citation
#
#      Salgado, H. et al. (2013). "RegulonDB v8.0: Omics data sets, evolutionary conservation, 
#      regulatory phrases, cross-validated gold standards and more".
#      Nucleic Acids Research 2012 Nov; doi: 10.1093/nar/gks1201
#
#
# Contact
#
#     Questions concerning the content of the dataset by users of RegulonDB will be forwarded to this person.   
#     We appreciate to receive copy of the responses to users, so we can keep track of taking care of users requests.
#
#     Person: Dr. Enrique Morett S‡nchez
#     Email address: emorett@ibt.unam.mx
#
# ___________________________________________________________________________
# Columns:
# 1)	TSS left position
# 2)	TSS right position: This value is the same as in column one for single position TSSs and higher that one for cluster TSSs
# 3)	TSS position Max frequency: This value is the Position within the cluster with the highest frequency.
# 4)	TSS length: 1 for single position TSSs and more than one for cluster TSSs.
# 5)	Number of reads: For cluster TSSs the accumulated number of reads for all its positions is given.
# 6)	Orientation (strand)
# 7)	Gene name
# 8)	Blattner number
# 9)	Left end position for gene
# 10)	Right end position for gene
# 11)	Relative orientation to gene:  Upsense, InSense, UpAntiSense, InAntiSense, Convergent, UpSenseExten or UpAntiSenseExten.
#
108025	108025	108025	1	860	forward	secM	b0097	107705	108217	InSense
429272	429272	429272	1	857	forward	secF	b0409	428729	429700	InSense
1300481	1300481	1300481	1	856	forward	oppA	b1243	1299206	1300837	InSense
2751510	2751510	2751510	1	855	forward	smpA	b2617	2751627	2751968	UpSense
453649	453649	453649	1	854	forward	bolA	b0435	453696	454013	UpSense
2088662	2088662	2088662	1	854	forward	hisG	b2019	2088216	2089115	InSense
4041416	4041416	4041416	1	854	forward	dsbA	b3860	4041441	4042067	UpSense
770503	770503	770503	1	853	forward	cydA	b0733	770681	772249	UpSenseExten
3343242	3343242	3343242	1	850	forward	rpoN	b3202	3342739	3344172	InSense
1625513	1625513	1625513	1	849	forward	ydfG	b1539	1625541	1626287	UpSense
4180807	4180807	4180807	1	846	forward	rpoB	b3987	4179268	4183296	InSense
596169	596169	596169	1	845	forward	cusC	b0572	594823	596196	InSense
24709	24709	24709	1	844	forward	ileS	b0026	22391	25207	InSense
1809136	1809137	1809136	2	1174	forward	ydjN	b1729	1808958	1810349	InSense
1753685	1753685	1753685	1	840	forward	pykF	b1676	1753722	1755134	UpSense
3128163	3128163	3128163	1	839	forward	insH-9	b2982	3128200	3129216	UpSense
113394	113394	113394	1	838	forward	guaC	b0104	113444	114487	UpSense
2735395	2735396	2735395	2	1270	forward	raiA	b2597	2735176	2735517	InSense
2532789	2532789	2532789	1	838	forward	ptsI	b2416	2532088	2533815	InSense
1189553	1189553	1189553	1	837	forward	phoP	b1130	1188999	1189670	InAntiSense
3933455	3933455	3933455	1	835	forward	rbsC	b3750	3933311	3934276	InSense
1860795	1860795	1860795	1	834	forward	gapA	b1779	1860795	1861790	UpSense
639412	639412	639412	1	834	forward	ahpF	b0606	638976	640541	InSense
4011150	4011150	4011150	1	833	forward	metE	b3829	4011076	4013337	InSense
782763	782763	782763	1	833	forward	pnuC	b0751	782389	783108	InSense
3332303	3332303	3332303	1	833	forward	ispB	b3187	3331732	3332703	InSense
2081307	2081307	2081307	1	830	forward	sbcB	b2011	2080780	2082207	InSense
1786408	1786408	1786408	1	829	forward	aroH	b1704	1786459	1787505	UpSense
257810	257810	257810	1	827	forward	crl	b0240	257829	258230	UpSense
4041420	4041420	4041420	1	827	forward	dsbA	b3860	4041441	4042067	UpSense
3792441	3792441	3792441	1	827	forward	rfaD	b3619	3792010	3792942	InSense
3362458	3362458	3362458	1	827	forward	yhcD	b3216	3360829	3363210	InSense
244123	244124	244124	2	1216	forward	yafJ	b0223	244327	245094	UpSenseExten
1339893	1339894	1339894	2	1136	forward	pyrF	b1281	1339945	1340682	UpSense
3238029	3238029	3238029	1	825	forward	sstT	b3089	3237966	3239210	InSense
2874569	2874569	2874569	1	825	forward	iap	b2753	2874603	2875640	UpSense
89360	89361	89361	2	1425	forward	mraZ	b0081	89634	90092	UpSenseExten
433817	433818	433817	2	1504	forward	ribE	b0415	433871	434341	UpSense
3066	3066	3066	1	820	forward	thrB	b0003	2801	3733	InSense
428010	428010	428010	1	819	forward	secD	b0408	426871	428718	InSense
1299445	1299445	1299445	1	818	forward	oppA	b1243	1299206	1300837	InSense
256501	256502	256502	2	1579	forward	frsA	b0239	256527	257771	UpSense
4233166	4233166	4233166	1	814	forward	pgi	b4025	4231781	4233430	InSense
2088827	2088827	2088827	1	814	forward	hisG	b2019	2088216	2089115	InSense
3824701	3824701	3824701	1	812	forward	recG	b3652	3823233	3825314	InSense
598359	598359	598359	1	811	forward	cusA	b0575	597937	601080	InSense
922998	922999	922998	2	1562	forward	clpA	b0882	922487	924763	InSense
125226	125226	125226	1	811	forward	aceE	b0114	123017	125680	InSense
1744697	1744697	1744697	1	807	forward	ydhR	b1667	1744724	1745029	UpSense
3613159	3613159	3613159	1	807	forward	nikB	b3477	3613264	3614208	UpSense
504107	504107	504107	1	802	forward	ushA	b0480	504138	505790	UpSense
4185591	4185591	4185591	1	802	forward	rpoC	b3988	4183373	4187596	InSense
4173301	4173301	4173301	1	802	forward	thrU	b3976	4173411	4173486	UpSense
3535375	3535376	3535375	2	1567	forward	yhgF	b3407	3535407	3537728	UpSense
342042	342042	342042	1	800	forward	yahK	b0325	342108	343157	UpSense
4047321	4047321	4047321	1	800	forward	polA	b3863	4044989	4047775	InSense
3493095	3493095	3493095	1	799	forward	nirB	b3365	3492033	3494576	InSense
2589315	2589315	2589315	1	795	forward	yffB	b2471	2589269	2589625	UpSense
772421	772421	772421	1	794	forward	cydB	b0734	772265	773404	InSense
199012	199012	199012	1	793	forward	bamA	b0177	197928	200360	InSense
1725833	1725833	1725833	1	793	forward	gloA	b1651	1725861	1726268	UpSense
776452	776453	776452	2	1325	forward	tolA	b0739	775565	776830	InSense
432199	432199	432199	1	792	forward	nrdR	b0413	432226	432675	UpSense
457517	457517	457517	1	791	forward	clpX	b0438	456650	457924	InSense
2263456	2263456	2263456	1	790	forward	yeiP	b2171	2263472	2264044	UpSense
1923112	1923112	1923112	1	789	forward	holE	b1842	1923132	1923362	UpSense
1754237	1754237	1754237	1	786	forward	pykF	b1676	1753722	1755134	InSense
2941341	2941341	2941341	1	785	forward	csdA	b2810	2941359	2942564	UpSense
1146530	1146530	1146530	1	781	forward	rpmF	b1089	1146590	1146763	UpSense
1280195	1280195	1280195	1	780	forward	narG	b1224	1279087	1282830	InSense
583388	583388	583388	1	779	forward	appY	b0564	582904	583653	InSense
1301534	1301534	1301534	1	779	forward	oppB	b1244	1300923	1301843	InSense
440693	440693	440693	1	778	forward	thiI	b0423	440773	442221	UpSense
182447	182447	182447	1	777	forward	cdaR	b0162	182463	183620	UpSense
3525484	3525484	3525484	1	776	forward	yrfF	b3398	3524491	3526626	InSense
1874901	1874901	1874901	1	775	forward	yeaO	b1792	1874933	1875280	UpSense
1302169	1302170	1302169	2	1066	forward	oppC	b1245	1301858	1302766	InSense
132124	132124	132124	1	773	forward	acnB	b0118	131615	134212	InSense
1645954	1645955	1645955	2	1001	forward	dicA	b1570	1645958	1646365	UpSense
3238689	3238689	3238689	1	772	forward	sstT	b3089	3237966	3239210	InSense
1164166	1164166	1164166	1	772	forward	nagZ	b1107	1163318	1164343	InSense
1861030	1861031	1861030	2	863	forward	gapA	b1779	1860795	1861790	InSense
418795	418795	418795	1	770	forward	brnQ	b0401	418815	420134	UpSense
3177077	3177077	3177077	1	770	forward	tolC	b3035	3176137	3177618	InSense
889111	889111	889111	1	769	forward	ybjL	b0847	887357	889042	UpAntiSense
4277943	4277943	4277943	1	768	forward	yjcE	b4065	4278003	4279652	UpSense
3136722	3136722	3136722	1	766	forward	yghU	b2989	3136749	3137615	UpSense
4175363	4175363	4175363	1	766	forward	secE	b3981	4175381	4175764	UpSense
920706	920706	920706	1	766	forward	macB	b0879	919570	921516	InSense
4014416	4014416	4014416	1	765	forward	udp	b3831	4014454	4015215	UpSense
2411819	2411819	2411819	1	765	forward	ackA	b2296	2411492	2412694	InSense
3343618	3343618	3343618	1	764	forward	rpoN	b3202	3342739	3344172	InSense
3090929	3090930	3090929	2	1392	forward	yqgE	b2948	3090959	3091522	UpSense
3963675	3963675	3963675	1	756	forward	trxA	b3781	3963784	3964113	UpSense
3717965	3717965	3717965	1	754	forward	cspA	b3556	3718072	3718284	UpSense
3339740	3339740	3339740	1	754	forward	kdsD	b3197	3339288	3340274	InSense
3955960	3955960	3955960	1	754	forward	ilvC	b3774	3955993	3957468	UpSense
2533800	2533800	2533800	1	754	forward	crr	b2417	2533856	2534365	UpSense
1470364	1470364	1470364	1	752	forward	ydbA_2		1468714	1472037	InSense
97539	97539	97539	1	752	forward	murD	b0088	97087	98403	InSense
1302975	1302975	1302975	1	751	forward	oppD	b1246	1302778	1303791	InSense
3980382	3980382	3980382	1	751	forward	argX	b3796	3980398	3980474	UpSense
2734634	2734634	2734634	1	750	forward	bamD	b2595	2734168	2734905	InSense
1148379	1148379	1148379	1	748	forward	fabH	b1091	1147982	1148935	InSense
2247722	2247722	2247722	1	746	forward	yeiH	b2158	2247739	2248788	UpSense
1901999	1901999	1901999	1	745	forward	manZ	b1819	1901910	1902770	InSense
1176416	1176416	1176416	1	744	forward	lolE	b1118	1176543	1177787	UpSense
942233	942234	942233	2	1117	forward	dmsA	b0894	940182	942626	InSense
8352	8352	8352	1	743	forward	talB	b0008	8238	9191	InSense
3401470	3401470	3401470	1	743	forward	yhdH	b3253	3401506	3402480	UpSense
4159577	4159577	4159577	1	740	forward	fabR	b3963	4159090	4159794	InSense
429275	429276	429276	2	1074	forward	secF	b0409	428729	429700	InSense
4231975	4231975	4231975	1	737	forward	pgi	b4025	4231781	4233430	InSense
4057546	4057546	4057546	1	737	forward	typA	b3871	4056430	4058253	InSense
3054873	3054873	3054873	1	737	forward	sibC	b4446	3054873	3055013	UpSense
1517023	1517023	1517023	1	735	forward	yncB	b1449	1517051	1518088	UpSense
4626099	4626099	4626099	1	735	forward	nadR	b4390	4625338	4626570	InSense
1332278	1332278	1332278	1	733	forward	cysB	b1275	1331879	1332853	InSense
2089111	2089111	2089111	1	733	forward	hisD	b2020	2089121	2090425	UpSense
90327	90328	90328	2	1411	forward	rsmH	b0082			InSense
1164754	1164754	1164754	1	731	forward	ycfP	b1108	1164366	1164908	InSense
3836667	3836667	3836667	1	730	forward	yicL	b3660	3836271	3837194	InSense
4453783	4453783	4453783	1	729	forward	mpl	b4233	4453808	4455181	UpSense
4184565	4184565	4184565	1	728	forward	rpoC	b3988	4183373	4187596	InSense
3378224	3378224	3378224	1	727	forward	yhcB	b3233	3378213	3378611	UpSense
3317020	3317021	3317020	2	1273	forward	argG	b3172	3316659	3318002	InSense
1157857	1157857	1157857	1	723	forward	ptsG	b1101	1157092	1158525	InSense
2088833	2088833	2088833	1	722	forward	hisG	b2019	2088216	2089115	InSense
782853	782853	782853	1	722	forward	pnuC	b0751	782389	783108	InSense
760678	760678	760678	1	722	forward	sucB	b0727	760745	761962	UpSense
4011900	4011900	4011900	1	720	forward	metE	b3829	4011076	4013337	InSense
3345550	3345550	3345550	1	720	forward	yhbJ	b3205	3345137	3345991	InSense
1228020	1228020	1228020	1	720	forward	ycgN	b1181	1228053	1228499	UpSense
4350199	4350199	4350199	1	719	forward	yjdJ	b4127	4350108	4350380	InSense
374201	374201	374201	1	719	forward	mhpT	b0353	374683	375894	UpSenseExten
4329010	4329010	4329010	1	719	forward	proP	b4111	4328525	4330027	InSense
425286	425286	425286	1	718	forward	tgt	b0406	425361	426488	UpSense
4132003	4132003	4132003	1	717	forward	katG	b3942	4131858	4134038	InSense
935960	935960	935960	1	717	forward	ftsK	b0890	932447	936436	InSense
1302954	1302954	1302954	1	717	forward	oppD	b1246	1302778	1303791	InSense
498790	498790	498790	1	716	forward	aes	b0476	498238	499197	InAntiSense
4057246	4057246	4057246	1	715	forward	typA	b3871	4056430	4058253	InSense
1156960	1156960	1156960	1	715	forward	ptsG	b1101	1157092	1158525	UpSense
771020	771020	771020	1	714	forward	cydA	b0733	770681	772249	InSense
4567674	4567674	4567674	1	714	forward	yjiQ	b4339	4567381	4567941	InSense
1271454	1271454	1271454	1	713	forward	chaB	b1217	1271342	1271572	InSense
965817	965817	965817	1	713	forward	msbA	b0914	965844	967592	UpSense
4327610	4327610	4327610	1	713	forward	yjcZ	b4110	4327383	4328261	InSense
596141	596141	596141	1	712	forward	cusC	b0572	594823	596196	InSense
494306	494306	494306	1	712	forward	htpG	b0473	494344	496218	UpSense
1167258	1167258	1167258	1	711	forward	ycfJ	b1110	1166822	1167361	InSense
3989175	3989175	3989175	1	710	forward	cyaA	b3806	3989176	3991722	UpSense
1299085	1299085	1299085	1	710	forward	oppA	b1243	1299206	1300837	UpSense
1302905	1302905	1302905	1	709	forward	oppD	b1246	1302778	1303791	InSense
778588	778588	778588	1	709	forward	pal	b0741	778290	778811	InSense
2314253	2314253	2314253	1	708	forward	rcsB	b2217	2314199	2314849	InSense
1923413	1923413	1923413	1	707	forward	yobB	b1843	1923464	1924120	UpSense
18025	18025	18025	1	707	forward	nhaA	b0019	17489	18655	InSense
819092	819092	819092	1	707	forward	ybhL	b0786	819107	819811	UpSense
429278	429278	429278	1	706	forward	secF	b0409	428729	429700	InSense
4373707	4373707	4373707	1	706	forward	efp	b4147	4373722	4374288	UpSense
1395353	1395353	1395353	1	706	forward	ynaJ	b1332	1395389	1395646	UpSense
3994318	3994318	3994318	1	705	forward	xerC	b3811	3994310	3995206	UpSense
3246991	3246991	3246991	1	705	forward	yqjC	b3097	3246991	3247359	UpSense
1739404	1739404	1739404	1	703	forward	cfa	b1661	1739437	1740585	UpSense
1532024	1532024	1532024	1	703	forward	nhoA	b1463	1532048	1532893	UpSense
1149666	1149666	1149666	1	701	forward	fabD	b1092	1148951	1149880	InSense
3535290	3535290	3535290	1	701	forward	yhgF	b3407	3535407	3537728	UpSense
190234	190234	190234	1	700	forward	rpsB	b0169	189874	190599	InSense
2533804	2533804	2533804	1	700	forward	crr	b2417	2533856	2534365	UpSense
2533756	2533756	2533756	1	699	forward	crr	b2417	2533856	2534365	UpSense
109106	109106	109106	1	697	forward	secA	b0098	108279	110984	InSense
2533807	2533807	2533807	1	697	forward	crr	b2417	2533856	2534365	UpSense
3244646	3244647	3244646	2	763	forward	exuR	b3094	3244674	3245450	UpSense
3552503	3552503	3552503	1	696	forward	malT	b3418	3551107	3553812	InSense
4181074	4181074	4181074	1	695	forward	rpoB	b3987	4179268	4183296	InSense
3355534	3355534	3355534	1	694	forward	gltB	b3212	3352654	3357207	InSense
1725824	1725824	1725824	1	693	forward	gloA	b1651	1725861	1726268	UpSense
200317	200317	200317	1	693	forward	bamA	b0177	197928	200360	InSense
108821	108821	108821	1	693	forward	secA	b0098	108279	110984	InSense
4541006	4541006	4541006	1	688	forward	fimA	b4314	4541138	4541686	UpSense
3238006	3238006	3238006	1	688	forward	sstT	b3089	3237966	3239210	UpSense
31603	31603	31603	1	688	forward	carB	b0033	30817	34038	InSense
3041661	3041661	3041661	1	688	forward	bglA	b2901	3041684	3043123	UpSense
1639855	1639855	1639855	1	687	forward	cspF	b1558	1639879	1640091	UpSense
1861288	1861288	1861288	1	686	forward	gapA	b1779	1860795	1861790	InSense
3210874	3210874	3210874	1	684	forward	dnaG	b3066	3209129	3210874	InSense
1148929	1148929	1148929	1	683	forward	fabD	b1092	1148951	1149880	UpSense
1324945	1324945	1324945	1	683	forward	rluB	b1269	1324876	1325751	InSense
4259493	4259493	4259493	1	681	forward	dusA	b4049	4259692	4260729	UpSenseExten
244083	244083	244083	1	681	forward	lpcA	b0222	243543	244121	InSense
202645	202645	202645	1	681	forward	lpxA	b0181	202560	203348	InSense
4215384	4215384	4215384	1	681	forward	aceA	b4015	4215132	4216436	InSense
778281	778281	778281	1	680	forward	pal	b0741	778290	778811	UpSense
4225636	4225636	4225636	1	678	forward	yjbB	b4020	4225754	4227385	UpSense
2089447	2089447	2089447	1	674	forward	hisD	b2020	2089121	2090425	InSense
594848	594848	594848	1	674	forward	cusC	b0572	594823	596196	UpSense
1655563	1655563	1655563	1	673	forward	ynfD	b1586	1655589	1655894	UpSense
4005749	4005749	4005749	1	670	forward	rhtC	b3823	4005780	4006400	UpSense
24243	24243	24243	1	670	forward	ileS	b0026	22391	25207	InSense
2924429	2924429	2924429	1	670	forward	ygdH	b2795	2924330	2925694	InSense
1861051	1861051	1861051	1	669	forward	gapA	b1779	1860795	1861790	InSense
742580	742581	742580	2	984	forward	ybgI	b0710	742050	742793	InSense
2367150	2367150	2367150	1	668	forward	arnA	b2255	2366061	2368043	InSense
1860828	1860828	1860828	1	666	forward	gapA	b1779	1860795	1861790	UpSense
4183622	4183622	4183622	1	665	forward	rpoC	b3988	4183373	4187596	InSense
2018934	2018934	2018934	1	665	forward	fliM	b1945	2018111	2019115	InSense
428463	428463	428463	1	664	forward	secD	b0408	426871	428718	InSense
2221817	2221817	2221817	1	664	forward	dld	b2133	2220207	2221922	InSense
15553	15553	15553	1	664	forward	insL-1	b0016	15445	16557	InSense
4177317	4177317	4177317	1	664	forward	rplA	b3984	4176902	4177606	InSense
2267965	2267965	2267965	1	662	forward	spr	b2175	2268001	2268567	UpSense
2590533	2590533	2590533	1	662	forward	dapE	b2472	2589629	2590756	InSense
4011928	4011928	4011928	1	662	forward	metE	b3829	4011076	4013337	InSense
133468	133468	133468	1	660	forward	acnB	b0118	131615	134212	InSense
4368638	4368639	4368639	2	893	forward	groS	b4142	4368711	4369004	UpSense
674219	674220	674220	2	988	forward	ybeL	b0643	674241	674723	UpSense
923432	923432	923432	1	659	forward	clpA	b0882	922487	924763	InSense
1150996	1150996	1150996	1	659	forward	acpP	b1094	1150838	1151074	InSense
3341322	3341322	3341322	1	657	forward	lptA	b3200	3341402	3341959	UpSense
4177007	4177007	4177007	1	657	forward	rplA	b3984	4176902	4177606	InSense
1194256	1194256	1194256	1	656	forward	icd	b1136	1194346	1195596	UpSense
202110	202110	202110	1	656	forward	fabZ	b0180	202101	202556	UpSense
244103	244103	244103	1	655	forward	lpcA	b0222	243543	244121	InSense
3952440	3952440	3952440	1	655	forward	ilvD	b3771	3951501	3953351	InSense
1146536	1146538	1146538	3	1079	forward	rpmF	b1089	1146590	1146763	UpSense
199004	199004	199004	1	652	forward	bamA	b0177	197928	200360	InSense
433823	433823	433823	1	652	forward	ribE	b0415	433871	434341	UpSense
97532	97532	97532	1	652	forward	murD	b0088	97087	98403	InSense
4484926	4484926	4484926	1	652	forward	lptF	b4261	4484241	4485341	InSense
208042	208042	208042	1	651	forward	dnaE	b0184	205126	208608	InSense
4393438	4393438	4393438	1	651	forward	yjeF	b4167	4392089	4393636	InSense
4061061	4061061	4061061	1	649	forward	yihN	b3874	4060270	4061535	InSense
4021227	4021227	4021227	1	648	forward	tatC	b3839	4020759	4021535	InSense
1302301	1302301	1302301	1	646	forward	oppC	b1245	1301858	1302766	InSense
1876576	1876576	1876576	1	645	forward	yeaP	b1794	1875739	1876764	InSense
4618808	4618808	4618808	1	645	forward	deoD	b4384	4618906	4619625	UpSense
3553161	3553161	3553161	1	645	forward	malT	b3418	3551107	3553812	InSense
3948845	3948845	3948845	1	644	forward	ilvG_1		3948583	3949566	InSense
3177739	3177739	3177739	1	641	forward	ygiB	b3037	3177862	3178437	UpSense
4198245	4198246	4198245	2	1012	forward	hupA	b4000	4198304	4198576	UpSense
922437	922437	922437	1	639	forward	clpA	b0882	922487	924763	UpSense
2776861	2776861	2776861	1	639	forward	ypjA	b2647	2776168	2780748	InAntiSense
1161055	1161055	1161055	1	637	forward	hinT	b1103	1161108	1161467	UpSense
931748	931748	931748	1	636	forward	lrp	b0889	931818	932312	UpSense
957327	957327	957327	1	635	forward	serC	b0907	956876	957964	InSense
932404	932404	932404	1	635	forward	ftsK	b0890	932447	936436	UpSense
199007	199007	199007	1	634	forward	bamA	b0177	197928	200360	InSense
4455966	4455966	4455966	1	633	forward	pmbA	b4235	4455982	4457334	UpSense
460776	460776	460776	1	632	forward	hupB	b0440	460675	460947	InSense
4047348	4047348	4047348	1	632	forward	polA	b3863	4044989	4047775	InSense
771007	771007	771007	1	632	forward	cydA	b0733	770681	772249	InSense
1299503	1299503	1299503	1	632	forward	oppA	b1243	1299206	1300837	InSense
4046652	4046652	4046652	1	631	forward	polA	b3863	4044989	4047775	InSense
2720647	2720648	2720648	2	752	forward	pssA	b2585	2720749	2722104	UpSense
1290637	1290638	1290637	2	1090	forward	galU	b1236	1290680	1291588	UpSense
969863	969863	969863	1	627	forward	ycaR	b0917	969896	970078	UpSense
3656909	3656909	3656909	1	627	forward	gadE	b3512	3656389	3656916	InSense
1753651	1753651	1753651	1	627	forward	pykF	b1676	1753722	1755134	UpSense
259578	259578	259578	1	627	forward	proB	b0242	259612	260715	UpSense
2518944	2518944	2518944	1	627	forward	valU	b2401	2518953	2519028	UpSense
484940	484940	484940	1	626	forward	acrR	b0464	484985	485632	UpSense
2054850	2054850	2054850	1	626	forward	yeeN	b1983	2054882	2055598	UpSense
443824	443824	443824	1	625	forward	yajQ	b0426	443907	444398	UpSense
3934168	3934168	3934168	1	625	forward	rbsB	b3751	3934301	3935191	UpSense
595227	595227	595227	1	624	forward	cusC	b0572	594823	596196	InSense
22244	22244	22244	1	624	forward	ileS	b0026	22391	25207	UpSense
4131818	4131818	4131818	1	624	forward	katG	b3942	4131858	4134038	UpSense
638989	638989	638989	1	621	forward	ahpF	b0606	638976	640541	UpSense
2529446	2529446	2529446	1	621	forward	cysZ	b2413	2529485	2530246	UpSense
596764	596764	596764	1	620	forward	cusB	b0574	596702	597925	InSense
849445	849445	849445	1	620	forward	rhtA	b0813	848433	849320	UpAntiSense
1407157	1407157	1407157	1	619	forward	fnrS				UpSense
3153325	3153325	3153325	1	618	forward	yqhD	b3011	3153377	3154540	UpSense
110338	110338	110338	1	617	forward	secA	b0098	108279	110984	InSense
1901433	1901433	1901433	1	617	forward	manY	b1818	1901106	1901906	InSense
3170526	3170526	3170526	1	617	forward	mdaB	b3028	3170552	3171133	UpSense
3354261	3354261	3354261	1	616	forward	gltB	b3212	3352654	3357207	InSense
127432	127432	127432	1	615	forward	aceF	b0115	125695	127587	InSense
127907	127907	127907	1	614	forward	lpd	b0116	127912	129336	UpSense
4019241	4019241	4019241	1	612	forward	ubiB	b3835	4018249	4019889	InSense
1108501	1108501	1108501	1	611	forward	mdoG	b1048	1108558	1110093	UpSense
198777	198777	198777	1	611	forward	bamA	b0177	197928	200360	InSense
124973	124973	124973	1	610	forward	aceE	b0114	123017	125680	InSense
1124745	1124745	1124745	1	610	forward	rimJ	b1066	1124785	1125369	UpSense
1495856	1495856	1495856	1	607	forward	mdoD	b1424	1494880	1496535	InSense
456395	456395	456395	1	607	forward	clpP	b0437	455901	456524	InSense
1105020	1105020	1105020	1	607	forward	ymdB	b1045	1105043	1105576	UpSense
2598247	2598247	2598247	1	606	forward	gcvR	b2479	2597928	2598500	InSense
3212347	3212347	3212347	1	606	forward	rpoD	b3067	3211069	3212910	InSense
4180970	4180970	4180970	1	606	forward	rpoB	b3987	4179268	4183296	InSense
2092331	2092331	2092331	1	606	forward	hisB	b2022	2091492	2092559	InSense
1671914	1671914	1671914	1	605	forward	tqsA	b1601	1671937	1672971	UpSense
1149595	1149595	1149595	1	605	forward	fabD	b1092	1148951	1149880	InSense
833018	833018	833018	1	605	forward	dinG	b0799	832293	834443	InSense
2516429	2516429	2516429	1	603	forward	yfeC	b2398	2516489	2516833	UpSense
1717853	1717853	1717853	1	603	forward	slyB	b1641	1717900	1718367	UpSense
4040422	4040422	4040422	1	603	forward	rdoA	b3859	4040438	4041424	UpSense
195485	195485	195485	1	602	forward	ispU	b0174	194903	195664	InSense
207634	207634	207634	1	601	forward	dnaE	b0184	205126	208608	InSense
137069	137069	137069	1	601	forward	cueO	b0123	137083	138633	UpSense
2914899	2914899	2914899	1	601	forward	barA	b2786	2913079	2915835	InSense
1406051	1406051	1406051	1	601	forward	ydaN	b1342	1406074	1407057	UpSense
4186197	4186197	4186197	1	600	forward	rpoC	b3988	4183373	4187596	InSense
1499373	1499373	1499373	1	599	forward	tehA	b1429	1498597	1499589	InSense
983158	983158	983158	1	599	forward	ycbL	b0927	982873	983520	InSense
4428516	4428516	4428516	1	599	forward	cycA	b4208	4427887	4429299	InSense
4505808	4505808	4505808	1	598	forward	insI-3	b4284	4505489	4506640	InAntiSense
1545396	1545396	1545396	1	598	forward	fdnG	b1474	1545425	1548472	UpSense
1384715	1384715	1384715	1	596	forward	tyrR	b1323	1384744	1386285	UpSense
398794	398795	398795	2	967	forward	yaiZ	b0380	398817	399029	UpSense
3462195	3462195	3462195	1	594	forward	gspL	b3333	3461944	3463107	InSense
638197	638197	638197	1	594	forward	ahpC	b0605	638168	638731	UpSense
1832150	1832150	1832150	1	592	forward	ydjY	b1751	1832140	1832817	UpSense
180836	180837	180836	2	1029	forward	degP	b0161	180884	182308	UpSense
1619314	1619314	1619314	1	591	forward	ydeE	b1534	1619356	1620543	UpSense
935978	935978	935978	1	591	forward	ftsK	b0890	932447	936436	InSense
236931	236931	236931	1	591	forward	aspV	b0216	236931	237007	UpSense
1986723	1986723	1986723	1	589	forward	ftnA	b1905	1986740	1987237	UpSense
256509	256509	256509	1	589	forward	frsA	b0239	256527	257771	UpSense
4615316	4615316	4615316	1	589	forward	deoC	b4381	4615346	4616125	UpSense
3341190	3341190	3341190	1	589	forward	lptC	b3199	3340858	3341433	InSense
4400428	4400428	4400428	1	589	forward	hflK	b4174	4400061	4401320	InSense
190257	190257	190257	1	589	forward	rpsB	b0169	189874	190599	InSense
3948534	3948534	3948534	1	588	forward	ilvX	b4669	3948530	3948580	UpSense
4159117	4159117	4159117	1	587	forward	fabR	b3963	4159090	4159794	UpSense
1469345	1469345	1469345	1	585	forward	ydbA_2		1468714	1472037	InSense
778202	778202	778202	1	585	forward	pal	b0741	778290	778811	UpSense
3484617	3484617	3484617	1	585	forward	crp	b3357	3484142	3484774	InSense
4402776	4402776	4402776	1	583	forward	purA	b4177	4402710	4404008	InSense
1901970	1901970	1901970	1	583	forward	manZ	b1819	1901910	1902770	InSense
3657239	3657239	3657239	1	582	forward	mdtE	b3513	3657255	3658412	UpSense
4484940	4484940	4484940	1	581	forward	lptF	b4261	4484241	4485341	InSense
4180820	4180820	4180820	1	580	forward	rpoB	b3987	4179268	4183296	InSense
110686	110686	110686	1	580	forward	secA	b0098	108279	110984	InSense
8232	8232	8232	1	579	forward	talB	b0008	8238	9191	UpSense
141650	141650	141650	1	578	forward	hpt	b0125	141431	141967	InSense
1861025	1861025	1861025	1	576	forward	gapA	b1779	1860795	1861790	InSense
228928	228928	228928	1	576	forward	aspU	b0206	228928	229004	UpSense
1302263	1302266	1302263	4	1757	forward	oppC	b1245	1301858	1302766	InSense
1709479	1709479	1709479	1	575	forward	nth	b1633	1709547	1710182	UpSense
1935996	1935996	1935996	1	575	forward	pykA	b1854	1935673	1937115	InSense
194269	194269	194269	1	574	forward	dxr	b0173	193521	194717	InSense
2969260	2969260	2969260	1	574	forward	ygdR	b2833	2969293	2969511	UpSense
3527687	3527688	3527687	2	1059	forward	hslO	b3401	3527796	3528674	UpSense
3484132	3484132	3484132	1	573	forward	crp	b3357	3484142	3484774	UpSense
1676394	1676394	1676394	1	572	forward	ydgH	b1604	1676451	1677395	UpSense
